GROUP_UNMAPPED_22722461,2026-01-01,GROUP_UNMAPPED_22722461,Ф1/Ф2,1671.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.86,0.0,0.0,0.0,0.0,110.79,0.0,1715.0,102.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.8,0.0,0.0,0.0,0.0,0.0,6405.96,0.0,13926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5848.92,0.0,0.0,1471.47,521.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.42,1239.09,398.52,148.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5428.78,0.0,0.0,13926.0,12250.0,0.0,0.0,0.0,0.0,0.0,7840.0,0.0,4410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,0.0,0.0,98.0,0.0,318.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,2143.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,10.89,C,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
GROUP_UNMAPPED_30652567,2026-01-01,GROUP_UNMAPPED_30652567,Ф1/Ф2,1565.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.08,0.0,0.0,0.0,0.0,104.01,0.0,1610.0,96.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.02,0.0,0.0,0.0,0.0,0.0,6000.24,0.0,13044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5478.48,0.0,0.0,1381.38,489.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.13,1163.23,374.12,139.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5084.95,0.0,0.0,13044.0,11500.0,0.0,0.0,0.0,0.0,0.0,7360.0,0.0,4140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,0.0,0.0,92.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,2012.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,10.89,C,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
GROUP_UNMAPPED_30704028,2026-01-01,GROUP_UNMAPPED_30704028,Ф1/Ф2,877.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.96,0.0,0.0,0.0,0.0,59.92,0.0,927.5,55.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.42,0.0,0.0,0.0,0.0,0.0,3363.06,0.0,7311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3070.62,0.0,0.0,795.79,281.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.74,670.12,215.53,80.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.05,0.0,0.0,7311.0,6625.0,0.0,0.0,0.0,0.0,0.0,4240.0,0.0,2385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.0,53.0,0.0,172.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,0.0,1159.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,46.90,G,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
GROUP_UNMAPPED_30822837,2026-01-01,GROUP_UNMAPPED_30822837,Ф1/Ф2,1212.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.45,0.0,0.0,0.0,0.0,81.4,0.0,1260.0,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.4,0.0,0.0,0.0,0.0,0.0,4647.84,0.0,10104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4243.68,0.0,0.0,1081.08,382.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.5,910.35,292.79,109.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938.85,0.0,0.0,10104.0,9000.0,0.0,0.0,0.0,0.0,0.0,5760.0,0.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,72.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,10.89,C,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
GROUP_UNMAPPED_30976452,2026-01-01,GROUP_UNMAPPED_30976452,Ф1/Ф2,753.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.04,0.0,0.0,0.0,0.0,52.0,0.0,805.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.01,0.0,0.0,0.0,0.0,0.0,2889.72,0.0,6282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.44,0.0,0.0,690.69,244.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.57,581.61,187.06,69.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.92,0.0,0.0,6282.0,5750.0,0.0,0.0,0.0,0.0,0.0,3680.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,46.0,0.0,149.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,1006.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.90,G,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
GROUP_UNMAPPED_31228240,2026-01-01,GROUP_UNMAPPED_31228240,Ф1/Ф2,1900.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.57,0.0,0.0,0.0,0.0,125.49,0.0,1942.5,116.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,7285.02,0.0,15837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6651.54,0.0,0.0,1666.67,590.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.89,1403.46,451.39,168.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6173.75,0.0,0.0,15837.0,13875.0,0.0,0.0,0.0,0.0,0.0,8880.0,0.0,4995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,0.0,0.0,111.0,0.0,360.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.5,0.0,0.0,2428.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,10.89,C,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
GROUP_UNMAPPED_31466053,2026-01-01,GROUP_UNMAPPED_31466053,Ф1/Ф2,947.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.48,0.0,0.0,0.0,0.0,64.44,0.0,997.5,59.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.95,0.0,0.0,0.0,0.0,0.0,3633.54,0.0,7899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317.58,0.0,0.0,855.85,303.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.27,720.69,231.79,86.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079.27,0.0,0.0,7899.0,7125.0,0.0,0.0,0.0,0.0,0.0,4560.0,0.0,2565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,57.0,0.0,185.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,0.0,0.0,1246.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,46.90,G,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
GROUP_UNMAPPED_31559190,2026-01-01,GROUP_UNMAPPED_31559190,Ф1/Ф2,2341.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.85,0.0,0.0,0.0,0.0,153.75,0.0,2380.0,142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.76,0.0,0.0,0.0,0.0,0.0,8975.52,0.0,19512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8195.04,0.0,0.0,2042.04,723.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.94,1719.55,553.05,206.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7606.37,0.0,0.0,19512.0,17000.0,0.0,0.0,0.0,0.0,0.0,10880.0,0.0,6120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,136.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,2975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,10.89,C,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
GROUP_UNMAPPED_31764816,2026-01-01,GROUP_UNMAPPED_31764816,Ф1/Ф2,1194.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.32,0.0,0.0,0.0,0.0,80.27,0.0,1242.5,74.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.77,0.0,0.0,0.0,0.0,0.0,4580.22,0.0,9957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4181.94,0.0,0.0,1066.07,377.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.61,897.71,288.73,107.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3881.54,0.0,0.0,9957.0,8875.0,0.0,0.0,0.0,0.0,0.0,5680.0,0.0,3195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.0,0.0,71.0,0.0,230.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.5,0.0,0.0,1553.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,10.89,C,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
GROUP_UNMAPPED_31893770,2026-01-01,GROUP_UNMAPPED_31893770,Ф1/Ф2,1477.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229.42,0.0,0.0,0.0,0.0,98.35,0.0,1522.5,91.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.86,0.0,0.0,0.0,0.0,0.0,5662.14,0.0,12309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5169.78,0.0,0.0,1306.31,462.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.72,1100.01,353.79,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4798.42,0.0,0.0,12309.0,10875.0,0.0,0.0,0.0,0.0,0.0,6960.0,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,0.0,0.0,87.0,0.0,282.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5,0.0,0.0,1903.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,10.89,C,EWS_ETL,group-financials-1.0,2026-05-18T12:54:13Z
