,2026-01-01,20831737,Ф1/Ф2,824.4,,,,,,,,,,,,,,,,,,706.56,,,,,56.52,,875.0,52.5,,,,,,,,281.53,,,,,,3160.2,,6870.0,,,,,,,,,2885.4,,,750.75,265.89,,,,,,,,,344.09,632.19,203.33,75.86,,,,,,,,,,,,,2678.14,,,6870.0,6250,,,,,,4000.0,,2250.0,0,,,,,,,,,,,,,1000.0,0,,50.0,,162.5,,,,,,,,75.0,,,1093.75,0,,,,,,,,,,,,,281.25,,,,,,,,50,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,41054005,Ф1/Ф2,842.04,,,,,,,,,,,,,,,,,,720.69,,,,,57.66,,892.5,53.55,,,,,,,,287.16,,,,,,3227.82,,7017.0,,,,,,,,,2947.14,,,765.77,271.21,,,,,,,,,350.98,644.83,207.4,77.38,,,,,,,,,,,,,2735.44,,,7017.0,6375,,,,,,4080.0,,2295.0,0,,,,,,,,,,,,,1020.0,0,,51.0,,165.75,,,,,,,,76.5,,,1115.63,0,,,,,,,,,,,,,286.88,,,,,,,,51,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,32673400,Ф1/Ф2,859.68,,,,,,,,,,,,,,,,,,734.83,,,,,58.79,,910.0,54.6,,,,,,,,292.79,,,,,,3295.44,,7164.0,,,,,,,,,3008.88,,,780.78,276.53,,,,,,,,,357.86,657.48,211.46,78.9,,,,,,,,,,,,,2792.75,,,7164.0,6500,,,,,,4160.0,,2340.0,0,,,,,,,,,,,,,1040.0,0,,52.0,,169.0,,,,,,,,78.0,,,1137.5,0,,,,,,,,,,,,,292.5,,,,,,,,52,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,30704028,Ф1/Ф2,877.32,,,,,,,,,,,,,,,,,,748.96,,,,,59.92,,927.5,55.65,,,,,,,,298.42,,,,,,3363.06,,7311.0,,,,,,,,,3070.62,,,795.79,281.84,,,,,,,,,364.74,670.12,215.53,80.41,,,,,,,,,,,,,2850.05,,,7311.0,6625,,,,,,4240.0,,2385.0,0,,,,,,,,,,,,,1060.0,0,,53.0,,172.25,,,,,,,,79.5,,,1159.37,0,,,,,,,,,,,,,298.12,,,,,,,,53,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,45054208,Ф1/Ф2,894.96,,,,,,,,,,,,,,,,,,763.09,,,,,61.05,,945.0,56.7,,,,,,,,304.05,,,,,,3430.68,,7458.0,,,,,,,,,3132.36,,,810.81,287.16,,,,,,,,,371.62,682.76,219.59,81.93,,,,,,,,,,,,,2907.36,,,7458.0,6750,,,,,,4320.0,,2430.0,0,,,,,,,,,,,,,1080.0,0,,54.0,,175.5,,,,,,,,81.0,,,1181.25,0,,,,,,,,,,,,,303.75,,,,,,,,54,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,33074226,Ф1/Ф2,912.6,,,,,,,,,,,,,,,,,,777.22,,,,,62.18,,962.5,57.75,,,,,,,,309.68,,,,,,3498.3,,7605.0,,,,,,,,,3194.1,,,825.83,292.48,,,,,,,,,378.5,695.41,223.66,83.45,,,,,,,,,,,,,2964.66,,,7605.0,6875,,,,,,4400.0,,2475.0,0,,,,,,,,,,,,,1100.0,0,,55.0,,178.75,,,,,,,,82.5,,,1203.13,0,,,,,,,,,,,,,309.38,,,,,,,,55,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,45124442,Ф1/Ф2,930.24,,,,,,,,,,,,,,,,,,791.35,,,,,63.31,,980.0,58.8,,,,,,,,315.31,,,,,,3565.92,,7752.0,,,,,,,,,3255.84,,,840.84,297.8,,,,,,,,,385.38,708.05,227.73,84.97,,,,,,,,,,,,,3021.97,,,7752.0,7000,,,,,,4480.0,,2520.0,0,,,,,,,,,,,,,1120.0,0,,56.0,,182.0,,,,,,,,84.0,,,1225.0,0,,,,,,,,,,,,,315.0,,,,,,,,56,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,31466053,Ф1/Ф2,947.88,,,,,,,,,,,,,,,,,,805.48,,,,,64.44,,997.5,59.85,,,,,,,,320.95,,,,,,3633.54,,7899.0,,,,,,,,,3317.58,,,855.85,303.12,,,,,,,,,392.27,720.69,231.79,86.48,,,,,,,,,,,,,3079.27,,,7899.0,7125,,,,,,4560.0,,2565.0,0,,,,,,,,,,,,,1140.0,0,,57.0,,185.25,,,,,,,,85.5,,,1246.87,0,,,,,,,,,,,,,320.62,,,,,,,,57,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,36867724,Ф1/Ф2,965.52,,,,,,,,,,,,,,,,,,819.61,,,,,65.57,,1015.0,60.9,,,,,,,,326.58,,,,,,3701.16,,8046.0,,,,,,,,,3379.32,,,870.87,308.43,,,,,,,,,399.15,733.34,235.86,88.0,,,,,,,,,,,,,3136.58,,,8046.0,7250,,,,,,4640.0,,2610.0,0,,,,,,,,,,,,,1160.0,0,,58.0,,188.5,,,,,,,,87.0,,,1268.75,0,,,,,,,,,,,,,326.25,,,,,,,,58,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,37278720,Ф1/Ф2,983.16,,,,,,,,,,,,,,,,,,833.74,,,,,66.7,,1032.5,61.95,,,,,,,,332.21,,,,,,3768.78,,8193.0,,,,,,,,,3441.06,,,885.89,313.75,,,,,,,,,406.03,745.98,239.93,89.52,,,,,,,,,,,,,3193.88,,,8193.0,7375,,,,,,4720.0,,2655.0,0,,,,,,,,,,,,,1180.0,0,,59.0,,191.75,,,,,,,,88.5,,,1290.63,0,,,,,,,,,,,,,331.88,,,,,,,,59,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,45412956,Ф1/Ф2,1000.8,,,,,,,,,,,,,,,,,,847.88,,,,,67.83,,1050.0,63.0,,,,,,,,337.84,,,,,,3836.4,,8340.0,,,,,,,,,3502.8,,,900.9,319.07,,,,,,,,,412.91,758.62,243.99,91.03,,,,,,,,,,,,,3251.19,,,8340.0,7500,,,,,,4800.0,,2700.0,0,,,,,,,,,,,,,1200.0,0,,60.0,,195.0,,,,,,,,90.0,,,1312.5,0,,,,,,,,,,,,,337.5,,,,,,,,60,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,45278636,Ф1/Ф2,1018.44,,,,,,,,,,,,,,,,,,862.01,,,,,68.96,,1067.5,64.05,,,,,,,,343.47,,,,,,3904.02,,8487.0,,,,,,,,,3564.54,,,915.91,324.39,,,,,,,,,419.79,771.27,248.06,92.55,,,,,,,,,,,,,3308.49,,,8487.0,7625,,,,,,4880.0,,2745.0,0,,,,,,,,,,,,,1220.0,0,,61.0,,198.25,,,,,,,,91.5,,,1334.37,0,,,,,,,,,,,,,343.12,,,,,,,,61,46.90,G,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,45038043,Ф1/Ф2,1036.08,,,,,,,,,,,,,,,,,,876.14,,,,,70.09,,1085.0,65.1,,,,,,,,349.1,,,,,,3971.64,,8634.0,,,,,,,,,3626.28,,,930.93,329.7,,,,,,,,,426.68,783.91,252.13,94.07,,,,,,,,,,,,,3365.8,,,8634.0,7750,,,,,,4960.0,,2790.0,0,,,,,,,,,,,,,1240.0,0,,62.0,,201.5,,,,,,,,93.0,,,1356.25,0,,,,,,,,,,,,,348.75,,,,,,,,62,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,40334224,Ф1/Ф2,1053.72,,,,,,,,,,,,,,,,,,890.27,,,,,71.22,,1102.5,66.15,,,,,,,,354.73,,,,,,4039.26,,8781.0,,,,,,,,,3688.02,,,945.95,335.02,,,,,,,,,433.56,796.56,256.19,95.59,,,,,,,,,,,,,3423.1,,,8781.0,7875,,,,,,5040.0,,2835.0,0,,,,,,,,,,,,,1260.0,0,,63.0,,204.75,,,,,,,,94.5,,,1378.13,0,,,,,,,,,,,,,354.38,,,,,,,,63,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,45425059,Ф1/Ф2,1071.36,,,,,,,,,,,,,,,,,,904.4,,,,,72.35,,1120.0,67.2,,,,,,,,360.36,,,,,,4106.88,,8928.0,,,,,,,,,3749.76,,,960.96,340.34,,,,,,,,,440.44,809.2,260.26,97.1,,,,,,,,,,,,,3480.41,,,8928.0,8000,,,,,,5120.0,,2880.0,0,,,,,,,,,,,,,1280.0,0,,64.0,,208.0,,,,,,,,96.0,,,1400.0,0,,,,,,,,,,,,,360.0,,,,,,,,64,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,40548267,Ф1/Ф2,1089.0,,,,,,,,,,,,,,,,,,918.53,,,,,73.48,,1137.5,68.25,,,,,,,,365.99,,,,,,4174.5,,9075.0,,,,,,,,,3811.5,,,975.97,345.66,,,,,,,,,447.32,821.84,264.33,98.62,,,,,,,,,,,,,3537.71,,,9075.0,8125,,,,,,5200.0,,2925.0,0,,,,,,,,,,,,,1300.0,0,,65.0,,211.25,,,,,,,,97.5,,,1421.87,0,,,,,,,,,,,,,365.62,,,,,,,,65,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,39681292,Ф1/Ф2,1106.64,,,,,,,,,,,,,,,,,,932.66,,,,,74.61,,1155.0,69.3,,,,,,,,371.62,,,,,,4242.12,,9222.0,,,,,,,,,3873.24,,,990.99,350.98,,,,,,,,,454.2,834.49,268.39,100.14,,,,,,,,,,,,,3595.02,,,9222.0,8250,,,,,,5280.0,,2970.0,0,,,,,,,,,,,,,1320.0,0,,66.0,,214.5,,,,,,,,99.0,,,1443.75,0,,,,,,,,,,,,,371.25,,,,,,,,66,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,40976600,Ф1/Ф2,1124.28,,,,,,,,,,,,,,,,,,946.79,,,,,75.74,,1172.5,70.35,,,,,,,,377.25,,,,,,4309.74,,9369.0,,,,,,,,,3934.98,,,1006.01,356.29,,,,,,,,,461.09,847.13,272.46,101.66,,,,,,,,,,,,,3652.32,,,9369.0,8375,,,,,,5360.0,,3015.0,0,,,,,,,,,,,,,1340.0,0,,67.0,,217.75,,,,,,,,100.5,,,1465.63,0,,,,,,,,,,,,,376.88,,,,,,,,67,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,37037544,Ф1/Ф2,1141.92,,,,,,,,,,,,,,,,,,960.92,,,,,76.87,,1190.0,71.4,,,,,,,,382.88,,,,,,4377.36,,9516.0,,,,,,,,,3996.72,,,1021.02,361.61,,,,,,,,,467.97,859.78,276.53,103.17,,,,,,,,,,,,,3709.63,,,9516.0,8500,,,,,,5440.0,,3060.0,0,,,,,,,,,,,,,1360.0,0,,68.0,,221.0,,,,,,,,102.0,,,1487.5,0,,,,,,,,,,,,,382.5,,,,,,,,68,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,38305367,Ф1/Ф2,1159.56,,,,,,,,,,,,,,,,,,975.06,,,,,78.0,,1207.5,72.45,,,,,,,,388.51,,,,,,4444.98,,9663.0,,,,,,,,,4058.46,,,1036.03,366.93,,,,,,,,,474.85,872.42,280.59,104.69,,,,,,,,,,,,,3766.93,,,9663.0,8625,,,,,,5520.0,,3105.0,0,,,,,,,,,,,,,1380.0,0,,69.0,,224.25,,,,,,,,103.5,,,1509.37,0,,,,,,,,,,,,,388.12,,,,,,,,69,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,32122069,Ф1/Ф2,1177.2,,,,,,,,,,,,,,,,,,989.19,,,,,79.14,,1225.0,73.5,,,,,,,,394.14,,,,,,4512.6,,9810.0,,,,,,,,,4120.2,,,1051.05,372.25,,,,,,,,,481.73,885.06,284.66,106.21,,,,,,,,,,,,,3824.24,,,9810.0,8750,,,,,,5600.0,,3150.0,0,,,,,,,,,,,,,1400.0,0,,70.0,,227.5,,,,,,,,105.0,,,1531.25,0,,,,,,,,,,,,,393.75,,,,,,,,70,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,31764816,Ф1/Ф2,1194.84,,,,,,,,,,,,,,,,,,1003.32,,,,,80.27,,1242.5,74.55,,,,,,,,399.77,,,,,,4580.22,,9957.0,,,,,,,,,4181.94,,,1066.07,377.56,,,,,,,,,488.61,897.71,288.73,107.73,,,,,,,,,,,,,3881.54,,,9957.0,8875,,,,,,5680.0,,3195.0,0,,,,,,,,,,,,,1420.0,0,,71.0,,230.75,,,,,,,,106.5,,,1553.13,0,,,,,,,,,,,,,399.38,,,,,,,,71,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,30822837,Ф1/Ф2,1212.48,,,,,,,,,,,,,,,,,,1017.45,,,,,81.4,,1260.0,75.6,,,,,,,,405.4,,,,,,4647.84,,10104.0,,,,,,,,,4243.68,,,1081.08,382.88,,,,,,,,,495.5,910.35,292.79,109.24,,,,,,,,,,,,,3938.85,,,10104.0,9000,,,,,,5760.0,,3240.0,0,,,,,,,,,,,,,1440.0,0,,72.0,,234.0,,,,,,,,108.0,,,1575.0,0,,,,,,,,,,,,,405.0,,,,,,,,72,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,44524171,Ф1/Ф2,1230.12,,,,,,,,,,,,,,,,,,1031.58,,,,,82.53,,1277.5,76.65,,,,,,,,411.04,,,,,,4715.46,,10251.0,,,,,,,,,4305.42,,,1096.09,388.2,,,,,,,,,502.38,922.99,296.86,110.76,,,,,,,,,,,,,3996.15,,,10251.0,9125,,,,,,5840.0,,3285.0,0,,,,,,,,,,,,,1460.0,0,,73.0,,237.25,,,,,,,,109.5,,,1596.87,0,,,,,,,,,,,,,410.62,,,,,,,,73,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,44550002,Ф1/Ф2,1247.76,,,,,,,,,,,,,,,,,,1045.71,,,,,83.66,,1295.0,77.7,,,,,,,,416.67,,,,,,4783.08,,10398.0,,,,,,,,,4367.16,,,1111.11,393.52,,,,,,,,,509.26,935.64,300.93,112.28,,,,,,,,,,,,,4053.46,,,10398.0,9250,,,,,,5920.0,,3330.0,0,,,,,,,,,,,,,1480.0,0,,74.0,,240.5,,,,,,,,111.0,,,1618.75,0,,,,,,,,,,,,,416.25,,,,,,,,74,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,44638778,Ф1/Ф2,1265.4,,,,,,,,,,,,,,,,,,1059.84,,,,,84.79,,1312.5,78.75,,,,,,,,422.3,,,,,,4850.7,,10545.0,,,,,,,,,4428.9,,,1126.13,398.84,,,,,,,,,516.14,948.28,304.99,113.79,,,,,,,,,,,,,4110.76,,,10545.0,9375,,,,,,6000.0,,3375.0,0,,,,,,,,,,,,,1500.0,0,,75.0,,243.75,,,,,,,,112.5,,,1640.63,0,,,,,,,,,,,,,421.88,,,,,,,,75,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,43607439,Ф1/Ф2,1283.04,,,,,,,,,,,,,,,,,,1073.97,,,,,85.92,,1330.0,79.8,,,,,,,,427.93,,,,,,4918.32,,10692.0,,,,,,,,,4490.64,,,1141.14,404.15,,,,,,,,,523.02,960.93,309.06,115.31,,,,,,,,,,,,,4168.07,,,10692.0,9500,,,,,,6080.0,,3420.0,0,,,,,,,,,,,,,1520.0,0,,76.0,,247.0,,,,,,,,114.0,,,1662.5,0,,,,,,,,,,,,,427.5,,,,,,,,76,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,32751876,Ф1/Ф2,1300.68,,,,,,,,,,,,,,,,,,1088.11,,,,,87.05,,1347.5,80.85,,,,,,,,433.56,,,,,,4985.94,,10839.0,,,,,,,,,4552.38,,,1156.15,409.47,,,,,,,,,529.9,973.57,313.12,116.83,,,,,,,,,,,,,4225.37,,,10839.0,9625,,,,,,6160.0,,3465.0,0,,,,,,,,,,,,,1540.0,0,,77.0,,250.25,,,,,,,,115.5,,,1684.37,0,,,,,,,,,,,,,433.12,,,,,,,,77,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,45088504,Ф1/Ф2,1318.32,,,,,,,,,,,,,,,,,,1102.24,,,,,88.18,,1365.0,81.9,,,,,,,,439.19,,,,,,5053.56,,10986.0,,,,,,,,,4614.12,,,1171.17,414.79,,,,,,,,,536.79,986.21,317.19,118.35,,,,,,,,,,,,,4282.68,,,10986.0,9750,,,,,,6240.0,,3510.0,0,,,,,,,,,,,,,1560.0,0,,78.0,,253.5,,,,,,,,117.0,,,1706.25,0,,,,,,,,,,,,,438.75,,,,,,,,78,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,31980957,Ф1/Ф2,1335.96,,,,,,,,,,,,,,,,,,1116.37,,,,,89.31,,1382.5,82.95,,,,,,,,444.82,,,,,,5121.18,,11133.0,,,,,,,,,4675.86,,,1186.19,420.11,,,,,,,,,543.67,998.86,321.26,119.86,,,,,,,,,,,,,4339.98,,,11133.0,9875,,,,,,6320.0,,3555.0,0,,,,,,,,,,,,,1580.0,0,,79.0,,256.75,,,,,,,,118.5,,,1728.13,0,,,,,,,,,,,,,444.38,,,,,,,,79,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,42071643,Ф1/Ф2,1353.6,,,,,,,,,,,,,,,,,,1130.5,,,,,90.44,,1400.0,84.0,,,,,,,,450.45,,,,,,5188.8,,11280.0,,,,,,,,,4737.6,,,1201.2,425.43,,,,,,,,,550.55,1011.5,325.32,121.38,,,,,,,,,,,,,4397.29,,,11280.0,10000,,,,,,6400.0,,3600.0,0,,,,,,,,,,,,,1600.0,0,,80.0,,260.0,,,,,,,,120.0,,,1750.0,0,,,,,,,,,,,,,450.0,,,,,,,,80,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,14325705,Ф1/Ф2,1371.24,,,,,,,,,,,,,,,,,,1144.63,,,,,91.57,,1417.5,85.05,,,,,,,,456.08,,,,,,5256.42,,11427.0,,,,,,,,,4799.34,,,1216.21,430.74,,,,,,,,,557.43,1024.14,329.39,122.9,,,,,,,,,,,,,4454.59,,,11427.0,10125,,,,,,6480.0,,3645.0,0,,,,,,,,,,,,,1620.0,0,,81.0,,263.25,,,,,,,,121.5,,,1771.87,0,,,,,,,,,,,,,455.62,,,,,,,,81,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,43162182,Ф1/Ф2,1388.88,,,,,,,,,,,,,,,,,,1158.76,,,,,92.7,,1435.0,86.1,,,,,,,,461.71,,,,,,5324.04,,11574.0,,,,,,,,,4861.08,,,1231.23,436.06,,,,,,,,,564.31,1036.79,333.46,124.41,,,,,,,,,,,,,4511.9,,,11574.0,10250,,,,,,6560.0,,3690.0,0,,,,,,,,,,,,,1640.0,0,,82.0,,266.5,,,,,,,,123.0,,,1793.75,0,,,,,,,,,,,,,461.25,,,,,,,,82,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,45713735,Ф1/Ф2,1406.52,,,,,,,,,,,,,,,,,,1172.89,,,,,93.83,,1452.5,87.15,,,,,,,,467.34,,,,,,5391.66,,11721.0,,,,,,,,,4922.82,,,1246.25,441.38,,,,,,,,,571.2,1049.43,337.53,125.93,,,,,,,,,,,,,4569.2,,,11721.0,10375,,,,,,6640.0,,3735.0,0,,,,,,,,,,,,,1660.0,0,,83.0,,269.75,,,,,,,,124.5,,,1815.63,0,,,,,,,,,,,,,466.88,,,,,,,,83,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,35495114,Ф1/Ф2,1424.16,,,,,,,,,,,,,,,,,,1187.03,,,,,94.96,,1470.0,88.2,,,,,,,,472.97,,,,,,5459.28,,11868.0,,,,,,,,,4984.56,,,1261.26,446.7,,,,,,,,,578.08,1062.08,341.59,127.45,,,,,,,,,,,,,4626.51,,,11868.0,10500,,,,,,6720.0,,3780.0,0,,,,,,,,,,,,,1680.0,0,,84.0,,273.0,,,,,,,,126.0,,,1837.5,0,,,,,,,,,,,,,472.5,,,,,,,,84,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
,2026-01-01,13429839,Ф1/Ф2,1441.8,,,,,,,,,,,,,,,,,,1201.16,,,,,96.09,,1487.5,89.25,,,,,,,,478.6,,,,,,5526.9,,12015.0,,,,,,,,,5046.3,,,1276.27,452.01,,,,,,,,,584.96,1074.72,345.66,128.97,,,,,,,,,,,,,4683.81,,,12015.0,10625,,,,,,6800.0,,3825.0,0,,,,,,,,,,,,,1700.0,0,,85.0,,276.25,,,,,,,,127.5,,,1859.37,0,,,,,,,,,,,,,478.12,,,,,,,,85,10.89,C,mandatory_demo_generator,0.10.005,2026-05-18T12:00:00Z
